"SPECIES_CODE","SPECIES_NAME","COMMON_NAME","YEAR_ADDED","RACE.ebs","SCIENTIFIC.ebs","COMMON.ebs","ECOPATH_Num.ebs","ECOPATH_Name.ebs","EXPLORE_Name.ebs","RACE.goa","SCIENTIFIC.goa","COMMON.goa","ECOPATH_Num.goa","ECOPATH_Name.goa","RACE.ai","SCIENTIFIC.ai","COMMON.ai","ECOPATH_Num.ai","ECOPATH_Name.ai","PHYLUM_TAXON","CLASS_TAXON","ORDER_TAXON","FAMILY_TAXON","GENUS_TAXON","SPECIES_TAXON"
22222,"Careproctus bowersianus","Bowers Bank snailfish",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopterygii","Scorpaeniformes","Liparidae","Careproctus","bowersianus"
22223,"Careproctus simus","proboscis snailfish",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22223,"Careproctus simus","proboscis snailfish",73,"Misc. fish shallow","Chordata","Actinopterygii","Scorpaeniformes","Liparidae","Careproctus","simus"
22231,"Paraliparis ulochir","broadfin snailfish",2000,NA,NA,NA,NA,NA,NA,22231,"Paraliparis ulochir","broadfin snailfish",72,"Misc. fish shallow",22231,"Paraliparis ulochir","broadfin snailfish",73,"Misc. fish shallow","Chordata","Actinopterygii","Scorpaeniformes","Liparidae","Paraliparis","ulochir"
83480,"Ophiomusium lymani",NA,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Echinodermata","Ophiuroidea","Ophiurida","Ophiuridae","Ophiomusium","lymani"
22245,"Careproctus lycopersicus","tomato snailfish",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22245,"Careproctus lycopersicus","tomato snailfish",73,"Misc. fish shallow","Chordata","Actinopterygii","Scorpaeniformes","Liparidae","Careproctus","lycopersicus"
22251,"Careproctus ostentum","microdisk snailfish",2000,NA,NA,NA,NA,NA,NA,22251,"Careproctus ostentum","microdisk snailfish",72,"Misc. fish shallow",22251,"Careproctus ostentum","Microdisk Snailfish",73,"Misc. fish shallow","Chordata","Actinopterygii","Scorpaeniformes","Liparidae","Careproctus","ostentum"
22920,"Gigantactis vanhoeffeni","whipnose",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopterygii","Lophiiformes","Gigantactinidae","Gigantactis","vanhoeffeni"
64010,"Neognathophausia sp.",NA,2000,NA,NA,NA,NA,NA,NA,64010,"Neognathophausia sp.","(blank)",109,"Mysids",64010,"Neognathophausia sp.","",110,"Mysids","Arthropoda","Malacostraca","Lophogastrida","Lophogastridae","Neognathophausia",NA
66174,"Eualus fabricii","Arctic eualid",2000,66174,"Eualus fabricii","Arctic eualid",92,"np_shrimp","NP shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda","Malacostraca","Decapoda","Hippolytidae","Eualus","fabricii"
71883,"Neptunea insularis",NA,2000,71883,"Neptunea insularis","(blank)",96,"snails","Snails",71883,"Neptunea insularis","(blank)",92,"Snails",71883,"Neptunea insularis","",93,"Snails","Mollusca","Gastropoda","Neogastropoda","Buccinidae","Neptunea","insularis"
72765,"Buccinum sp. A (McLean and Clark)","Katherine whelk",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mollusca","Gastropoda","Neogastropoda","Buccinidae","Buccinum","sp. A (McLean and Clark)"
79406,"Cranchiidae",NA,2000,NA,NA,NA,NA,NA,NA,79406,"Cranchiidae","(blank)",74,"Squids",79406,"Cranchiidae","",75,"Squids","Mollusca","Cephalopoda","Oegopsida","Cranchiidae",NA,NA
80190,"Tarsaster alaskanus",NA,2000,NA,NA,NA,NA,NA,NA,80190,"Tarsaster alaskanus","(blank)",89,"Sea stars",80190,"Tarsaster alaskanus","",90,"Sea stars","Echinodermata","Asteroidea","Forcipulatida","Pedicellasteridae","Tarsaster","alaskanus"
81361,"Diplopteraster sp.",NA,2000,81361,"Diplopteraster sp.","(blank)",93,"sea_stars","Sea stars",81361,"Diplopteraster sp.","(blank)",89,"Sea stars",81361,"Diplopteraster sp.","",90,"Sea stars","Echinodermata","Asteroidea","Spinulosida","Pterasteridae","Diplopteraster",NA
85220,"Psolus squamatus","whitescaled sea cucumber",2000,85220,"Psolus squamatus","whitescaled sea cucumber",95,"urchins_dollars_cucs","Urchins dollars cucumbers",85220,"Psolus squamatus","whitescaled sea cucumber",91,"Urchins dollars cucumbers",85220,"Psolus squamatus","whitescaled sea cucumber",92,"Urchins dollars cucumbers","Echinodermata","Holothuroidea","Dendrochirotida","Psolidae","Psolus","squamatus"
78300,"Bolitaenidae",NA,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mollusca","Cephalopoda","Octopoda","Bolitaenidae",NA,NA
83075,"Asteronyx longifissus",NA,2001,NA,NA,NA,NA,NA,NA,83075,"Asteronyx longifissa","(blank)",90,"Brittle stars",NA,NA,NA,NA,NA,"Echinodermata","Ophiuroidea","Phrynophiurida","Asteronychidae","Asteronyx","longifissus"
42020,"Anthoptilum grandiflorum",NA,2001,NA,NA,NA,NA,NA,NA,42020,"Anthoptilum grandiflorum","(blank)",100,"Sea Pens",NA,NA,NA,NA,NA,"Cnidaria","Anthozoa","Pennatulacea","Virgulariidae","Anthoptilum","grandiflorum"
22450,"Borostomias panamensis",NA,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopterygii","Stomiiformes","Stomiidae","Borostomias","panamensis"
82685,"Brissopsis pacifica",NA,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Echinodermata","Echinoidea","Spatangoida","Brissidae","Brissopsis","pacifica"
81875,"Dipsacaster eximus",NA,2001,NA,NA,NA,NA,NA,NA,81875,"Dipsacaster eximus","(blank)",89,"Sea stars",NA,NA,NA,NA,NA,"Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Dipsacaster","eximus"
21150,"Gigantactis sp.",NA,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopterygii","Lophiiformes","Gigantactinidae","Gigantactis",NA
78352,"Graneledone boreopacifica",NA,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mollusca","Cephalopoda","Octopoda","Octopodidae","Graneledone","boreopacifica"
70113,"Lepidozona sp.",NA,2001,NA,NA,NA,NA,NA,NA,70113,"Lepidozona sp.","(blank)",92,"Snails",70113,"Lepidozona sp.","",93,"Snails","Mollusca","Polyplacophora","Neoloricata","Ischnochitonidae","Lepidozona",NA
22750,"Linophrynidae",NA,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopterygii","Lophiiformes","Linophrynidae",NA,NA
20915,"Melanonus zugmayeri","arrowtail",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopterygii","Gadiformes","Melanonidae","Melanonus","zugmayeri"
69552,"Munidopsis sp.",NA,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda","Malacostraca","Decapoda","Galatheidae","Munidopsis",NA
78404,"Octopus rubescens",NA,2001,NA,NA,NA,NA,NA,NA,78404,"Octopus rubescens","(blank)",73,"Octopi ",78404,"Octopus rubescens","",74,"Octopi ","Mollusca","Cephalopoda","Octopoda","Octopodidae","Octopus","rubescens"
83407,"Ophiomusium jolliensis",NA,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Echinodermata","Ophiuroidea","Ophiurida","Ophiuridae","Ophiomusium","jolliensis"
43201,NA,"pink hormathiid anemone",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cnidaria","Anthozoa","Actiniaria","Hormathiidae",NA,NA
22810,"Polyacanthonotus challengeri",NA,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopterygii","Albuliformes","Notacanthidae","Polyacanthonotus","challengeri"
40028,"Aglaophenia sp.","ostrich plume hydroid",2001,40028,"Aglaophenia sp.","ostrich plume hydroid",116,"gelatinous_filter_feeders","",40028,"Aglaophenia sp.","(blank)",98,"Hydroids",40028,"Aglaophenia sp.","",99,"Hydroids","Cnidaria","Hydrozoa","Leptothecata","Aglaopheniidae","Aglaophenia",NA
82680,"Spatangus californicus",NA,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Echinodermata","Echinoidea","Spatangoida","Spatangidae","Spatangus","californicus"
83090,"Astrochele sp.",NA,2001,NA,NA,NA,NA,NA,NA,83090,"Astrochele sp.","(blank)",90,"Brittle stars",83090,"Astrochele sp.","",91,"Brittle stars","Echinodermata","Ophiuroidea","Phrynophiurida","Gorgonocephalidae","Astrochele",NA
74109,"Chlamys erythocomata",NA,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74109,"Chlamys erythocomata","",103,"Bivalves","Mollusca","Bivalvia","Ostreoida","Pectinidae","Chlamys","erythocomata"
44042,"Errinopora undulata","undulate-fan hydrocoral",2001,NA,NA,NA,NA,NA,NA,44042,"Errinopora undulata","undulate-fan hydrocoral",97,"Corals",44042,"Errinopora undulata","undulate-fan hydrocoral",98,"Corals","Cnidaria","Hydrozoa","Anthoathecatae","Stylasteridae","Errinopora","undulata"
97120,"Hemithiris psittacea","black brachiopod",2001,97120,"black brachiopod","Hemithiris psittacea",0,"bryozoan","Bryozoan",97120,"Hemithiris psittacea","black brachiopod",104,"Misc. worms ",97120,"Hemithiris psittacea","black brachiopod",105,"Misc. worms ","Brachiopoda","Articulata","Rhynchonellida","Hemithyrididae","Hemithiris","psittacea"
80549,"Henricia multispina","spiny Henricia",2001,80549,"spiny Henricia","Henricia spiculifera",93,"sea_stars","Sea stars",80549,"Henricia spiculifera","spiny Henricia",89,"Sea stars",80549,"Henricia multispina","spiny Henricia",90,"Sea stars","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","multispina"
80632,"Hippasteria armata",NA,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80632,"Hippasteria armata","",90,"Sea stars","Echinodermata","Asteroidea","Valvatida","Goniasteridae","Hippasteria","armata"
80631,"Hippasteria kurilensis",NA,2001,NA,NA,NA,NA,NA,NA,80631,"Hippasteria kurilensis","(blank)",89,"Sea stars",80631,"Hippasteria kurilensis","",90,"Sea stars","Echinodermata","Asteroidea","Valvatida","Goniasteridae","Hippasteria","kurilensis"
80633,"Hippasteria aleutica","Aleutian spiny star",2001,NA,NA,NA,NA,NA,NA,80633,"Hippasteria sp. A (Clark 1999)","(blank)",89,"Sea stars",80633,"Hippasteria aleutica","Aleutian spiny star",90,"Sea stars","Echinodermata","Asteroidea","Valvatida","Goniasteridae","Hippasteria","aleutica"
91090,NA,"orange papillate sponge",2001,NA,NA,NA,NA,NA,NA,91090,"(blank)","orange papillate sponge",101,"Sponges",91090,"(blank)","orange papillate sponge",102,"Sponges","Porifera",NA,NA,NA,NA,NA
81295,"Peribolaster biserialis",NA,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81295,"Peribolaster biserialis","",90,"Sea stars","Echinodermata","Asteroidea","Spinulosida","Korethrasteridae","Peribolaster","biserialis"
81321,"Pteraster marssipus",NA,2001,NA,NA,NA,NA,NA,NA,81321,"Pteraster marssipus","(blank)",89,"Sea stars",81321,"Pteraster marssipus","",90,"Sea stars","Echinodermata","Asteroidea","Spinulosida","Pterasteridae","Pteraster","marssipus"
81313,"Pteraster sp. A (Clark 1999)",NA,2001,NA,NA,NA,NA,NA,NA,81313,"Pteraster sp. A (Clark 1999)","(blank)",89,"Sea stars",81313,"Pteraster sp. A (Clark 1999)","",90,"Sea stars","Echinodermata","Asteroidea","Spinulosida","Pterasteridae","Pteraster","sp. A (Clark, 1999)"
81311,"Pteraster sp. cf. temnochiton (Clark 1999)",NA,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81311,"Pteraster sp. cf. temnochiton (Clark 1999)","",90,"Sea stars","Echinodermata","Asteroidea","Spinulosida","Pterasteridae","Pteraster","sp. cf. temnochiton (Clark, 1999)"
44037,"Stylaster campylecus",NA,2001,NA,NA,NA,NA,NA,NA,44037,"Stylaster campylecus","(blank)",97,"Corals",44037,"Stylaster campylecus","",98,"Corals","Cnidaria","Hydrozoa","Anthoathecatae","Stylasteridae","Stylaster","campylecus"
44039,"Stylaster moseleyana",NA,2001,NA,NA,NA,NA,NA,NA,44039,"Stylaster moseleyana","(blank)",97,"Corals",44039,"Stylaster moseleyana","",98,"Corals","Cnidaria","Hydrozoa","Anthoathecatae","Stylasteridae","Stylaster","moseleyana"
71766,"Volutopsius pallidus",NA,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71766,"Volutopsius pallidus","",93,"Snails","Mollusca","Gastropoda","Neogastropoda","Buccinidae","Volutopsius","pallidus"
43225,"Zoanthus sp.",NA,2001,NA,NA,NA,NA,NA,NA,43225,"Zoanthus sp.","(blank)",97,"Corals",43225,"Zoanthus sp.","",98,"Corals","Cnidaria","Anthozoa","Zoanthidea","Zoanthidae","Zoanthus",NA
22263,"Prognatholiparis ptychomandibularis","wrinkle-jaw snailfish",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22263,"Prognatholiparis ptychomandibularis","wrinkle-jaw snailfish",73,"Misc. fish shallow","Chordata","Actinopterygii","Scorpaeniformes","Liparidae","Prognatholiparis","ptychomandibularis"
40012,"Bonneviella sp. A (Clark 2006)","champagne flute hydroid",2001,40012,"Hydroid sp. A","champagne flute hydroid",0,"gelatinous_filter_feeders","Gelatinous filter feeders",40012,"Bonneviella sp. A (Clark 2006)","champagne flute hydroid",0,"Gen. Hydrozoa",40012,"Bonneviella sp. A (Clark 2006)","champagne flute hydroid",99,"Hydroids","Cnidaria","Hydrozoa","Leptothecata","Bonneviellidae","Bonneviella","sp. A (Clark, 2006)"
44011,"Javania cailleti","slender trumpet coral",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44011,"Javania cailleti","slender trumpet coral",98,"Corals","Cnidaria","Anthozoa","Scleractinia","Flabellidae","Javania","cailleti"
72791,"Arctomelon borealis",NA,2001,72791,"Arctomelon borealis","(blank)",96,"snails","Snails",72791,"Arctomelon borealis","(blank)",92,"Snails",72791,"Arctomelon borealis","",93,"Snails","Mollusca","Gastropoda","Neogastropoda","Volutidae","Arctomelon","borealis"
74103,"Chlamys albida","white scallop",2001,NA,NA,NA,NA,NA,NA,74103,"Chlamys albida","white scallop",102,"Bivalves",74103,"Chlamys albida","white scallop",103,"Bivalves","Mollusca","Bivalvia","Ostreoida","Pectinidae","Chlamys","albida"
80551,"Odontohenricia sp.",NA,2001,80551,"Odontohenricia sp.","(blank)",93,"sea_stars","Sea stars",80551,"Odontohenricia sp.","(blank)",89,"Sea stars",80551,"Odontohenricia sp.","",90,"Sea stars","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Odontohenricia",NA
81067,"Solaster sp. A (Clark 1997)",NA,2001,NA,NA,NA,NA,NA,NA,81067,"Solaster sp. A (Clark 1997)","(blank)",89,"Sea stars",81067,"Solaster sp. A (Clark 1997)","",90,"Sea stars","Echinodermata","Asteroidea","Spinulosida","Solasteridae","Solaster","sp. A (Clark)"
82757,"Retiometra alascana","Alaskan crinoid",2001,NA,NA,NA,NA,NA,NA,82757,"Retiometra alascana","Alaskan crinoid",91,"Urchins dollars cucumbers",82757,"Retiometra alascana","Alaskan crinoid",92,"Urchins dollars cucumbers","Echinodermata","Crinoidea","Comatulida","Antedonidae","Retiometra","alascana"
83402,"Ophioscolex sp.",NA,2001,NA,NA,NA,NA,NA,NA,83402,"Ophioscolex sp.","(blank)",90,"Brittle stars",83402,"Ophioscolex sp.","",91,"Brittle stars","Echinodermata","Ophiuroidea","Phrynophiurida","Ophiomyxidae","Ophioscolex",NA
83411,"Ophiolebes sp.",NA,2001,83411,"Ophiolebes sp.","(blank)",94,"brittle_stars","Brittle stars",83411,"Ophiolebes sp.","(blank)",90,"Brittle stars",83411,"Ophiolebes sp.","",91,"Brittle stars","Echinodermata","Ophiuroidea","Ophiurida","Ophiacanthidae","Ophiolebes",NA
91059,"Semisuberites cribrosa","cat-o-nine-tails sponge",2001,NA,NA,NA,NA,NA,NA,91059,"Semisuberites cribrosa","cat-o-nine-tails sponge",101,"Sponges",91059,"Semisuberites cribrosa","cat-o-nine-tails sponge",102,"Sponges","Porifera","Demospongiae","Poecilosclerida","Esperiopsidae","Semisuberites","cribrosa"
21338,"Malacocottus aleuticus","whitetail sculpin",2001,NA,NA,NA,NA,NA,NA,21338,"Malacocottus aleuticus","whitetail sculpin",71,"Other sculpins",21338,"Malacocottus aleuticus","whitetail sculpin",72,"Other sculpins","Chordata","Actinopterygii","Scorpaeniformes","Psychrolutidae","Malacocottus","aleuticus"
43045,"Zoanthidae sp. A","hot dog zoanthid",2001,43045,"Bathyphelia australis","hot dog sea anemone",101,"anemones","Anemones",43045,"Zoanthidae sp. A","hot dog zoanthid",97,"Corals",43045,"Zoanthidae sp. A","hot dog zoanthid",98,"Corals","Cnidaria","Anthozoa","Zoanthidea","Zoanthidae",NA,NA
65206,"Balanus nubilus",NA,2001,65206,"Balanus nubilus","(blank)",99,"misc_crustaceans","Misc. Crustacean",65206,"Balanus nubilus","(blank)",94,"Misc. Crustacean",65206,"Balanus nubilus","",95,"Misc. Crustacean","Arthropoda","Maxillopoda","Sessilia","Balanidae","Balanus","nubilus"
68011,"Romaleon branneri","furrowed rock crab",2001,NA,NA,NA,NA,NA,NA,68011,"Cancer branneri","furrowed rock crab",86,"Misc. crabs",68011,"Cancer branneri","furrowed rock crab",87,"Misc. crabs","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","branneri"
69011,"Discorsopagurus schmitti",NA,2001,NA,NA,NA,NA,NA,NA,69011,"Discorsopagurus schmitti","(blank)",93,"Hermit crabs",NA,NA,NA,NA,NA,"Arthropoda","Malacostraca","Decapoda","Paguridae","Discorsopagurus","schmitti"
70126,"Mopalia swanii",NA,2001,NA,NA,NA,NA,NA,NA,70126,"Mopalia swanii","(blank)",92,"Snails",NA,NA,NA,NA,NA,"Mollusca","Polyplacophora","Neoloricata","Mopaliidae","Mopalia","swanii"
71013,"Hermissenda crassicornis","thick-horned aeolid",2001,NA,NA,NA,NA,NA,NA,71013,"Hermissenda crassicornis","thick-horned aeolid",92,"Snails",NA,NA,NA,NA,NA,"Mollusca","Gastropoda","Nudibranchia","Facelinidae","Hermissenda","crassicornis"
71015,"Cadlina luteomarginata","yellow-edged Cadlina",2001,NA,NA,NA,NA,NA,NA,71015,"Cadlina luteomarginata","yellow-edged cadlina",92,"Snails",71015,"Cadlina luteomarginata","yellow-edged Cadlina",93,"Snails","Mollusca","Gastropoda","Nudibranchia","Chromodorididae","Cadlina","luteomarginata"
71055,"Archidoris montereyensis","Monterey dorid",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71055,"Archidoris montereyensis","Monterey dorid",93,"Snails","Mollusca","Gastropoda","Nudibranchia","Archidorididae","Archidoris","montereyensis"
71351,"Puncturella rothi",NA,2001,NA,NA,NA,NA,NA,NA,71351,"Puncturella rothi","(blank)",92,"Snails",71351,"Puncturella rothi","",93,"Snails","Mollusca","Gastropoda","Archaeogastropoda","Fissurellidae","Puncturella","rothi"
71741,"Japelion sp.",NA,2001,NA,NA,NA,NA,NA,NA,71741,"Japelion sp.","(blank)",92,"Snails",71741,"Japelion sp.","",93,"Snails","Mollusca","Gastropoda","Neogastropoda","Buccinidae","Japelion",NA
85167,"Eupentacta quinquesemita",NA,2001,NA,NA,NA,NA,NA,NA,85167,"Eupentacta quinquesemita","(blank)",91,"Urchins dollars cucumbers",NA,NA,NA,NA,NA,"Echinodermata","Holothuroidea","Dendrochirotida","Sclerodactylidae","Eupentacta","quinquesemita"
85290,"Synallactes challengeri",NA,2001,85290,"Synallactes challengeri","(blank)",95,"urchins_dollars_cucs","Urchins dollars cucumbers",85290,"Synallactes challengeri","(blank)",91,"Urchins dollars cucumbers",85290,"Synallactes challengeri","",92,"Urchins dollars cucumbers","Echinodermata","Holothuroidea","Aspidochirotida","Synallactidae","Synallactes","challengeri"
95035,"Flustrellidra corniculata",NA,2001,95035,"Flustrellidra corniculata","(blank)",0,"bryozoan","Bryozoan",95035,"Flustrellidra corniculata","(blank)",104,"Misc. worms ",95035,"Flustrellidra corniculata","",105,"Misc. worms ","Ectoprocta","Gymnolaemata","Ctenostomata","Flustrellidridae","Flustrellidra","corniculata"
98206,"Cnemidocarpa finmarkiensis","broad base tunicate",2001,NA,NA,NA,NA,NA,NA,98206,"Cnemidocarpa finmarkiensis","broad base tunicate",99,"Urochordata",98206,"Cnemidocarpa finmarkiensis","broad base tunicate",100,"Urochordata","Chordata","Ascidiacea","Pleurogona","Styelidae","Cnemidocarpa","finmarkiensis"
66009,"Sicyonia ingentis","ridgeback rock shrimp",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda","Malacostraca","Decapoda","Sicyoniidae","Sicyonia","ingentis"
66055,"Pandalus stenolepis","roughpatch shrimp",2001,NA,NA,NA,NA,NA,NA,66055,"Pandalus stenolepis","roughpatch shrimp",87,"Pandalidae",66055,"Pandalus stenolepis","roughpatch shrimp",88,"Pandalidae","Arthropoda","Malacostraca","Decapoda","Pandalidae","Pandalus","stenolepis"
21318,"Icelinus fimbriatus","fringed sculpin",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Icelinus","fimbriatus"
22224,"Careproctus ectenes","shovelhead snailfish",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22224,"Careproctus ectenes","shovelhead snailfish",73,"Misc. fish shallow","Chordata","Actinopterygii","Scorpaeniformes","Liparidae","Careproctus","ectenes"
22225,"Careproctus canus","gray snailfish",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22225,"Careproctus canus","gray snailfish",73,"Misc. fish shallow","Chordata","Actinopterygii","Scorpaeniformes","Liparidae","Careproctus","canus"
22246,"Careproctus comus","comic snailfish",2002,NA,NA,NA,NA,NA,NA,22246,"Careproctus comus","comic snailfish",72,"Misc. fish shallow",22246,"Careproctus comus","comic snailfish",73,"Misc. fish shallow","Chordata","Actinopterygii","Scorpaeniformes","Liparidae","Careproctus","comus"
22252,"Paraliparis paucidens","toothless snailfish",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopterygii","Scorpaeniformes","Liparidae","Paraliparis","paucidens"
22253,"Lipariscus nanus","pygmy snailfish",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22253,"Lipariscus nanus","pygmy snailfish",73,"Misc. fish shallow","Chordata","Actinopterygii","Scorpaeniformes","Liparidae","Lipariscus","nanus"
22264,"Lopholiparis flerxi","hardhead snailfish",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopterygii","Scorpaeniformes","Liparidae","Lopholiparis","flerxi"
22919,"Chaenophryne draco","smooth dreamer",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopterygii","Lophiiformes","Oneirodidae","Chaenophryne","draco"
22924,"Caulophryne jordani","fanfin angler",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22924,"Caulophryne jordani","Fanfin Angler",59,"Misc. fish deep","Chordata","Actinopterygii","Lophiiformes","Caulophrynidae","Caulophryne","jordani"
23590,"Neoscopelus macrolepidotus","glowingfish",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopterygii","Myctophiformes","Neoscopelidae","Neoscopelus","macrolepidotus"
40507,"Bolinopsis sp.",NA,2002,NA,NA,NA,NA,NA,NA,40507,"Bolinopsis sp.","(blank)",111,"Gelatinous filter feeders",NA,NA,NA,NA,NA,"Ctenophora","Tentaculata","Lobata","Bolinopsidae","Bolinopsis",NA
41333,"Anthomastus sp. cf. japonicus (Bayer et al.)",NA,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cnidaria","Anthozoa","Alcyonacea","Alcyoniidae","Anthomastus","sp. cf. japonicus (Bayer et al.)"
41510,"Ideogorgia sp.",NA,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cnidaria","Anthozoa","Alcyonacea","Keroeididae","Ideogorgia",NA
41523,"Primnoa resedaeformis",NA,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41523,"Primnoa resedaeformis","",98,"Corals","Cnidaria","Anthozoa","Alcyonacea","Primnoidae","Primnoa","resedaeformis"
41571,"Swiftia pacifica",NA,2002,NA,NA,NA,NA,NA,NA,41571,"Swiftia pacifica","(blank)",97,"Corals",41571,"Swiftia pacifica","",98,"Corals","Cnidaria","Anthozoa","Alcyonacea","Plexauridae","Swiftia","pacifica"
41572,"Psammogorgia simplex",NA,2002,NA,NA,NA,NA,NA,NA,41572,"Psammogorgia simplex","(blank)",97,"Corals",NA,NA,NA,NA,NA,"Cnidaria","Anthozoa","Alcyonacea","Plexauridae","Psammogorgia","simplex"
41583,"Paragorgia pacifica",NA,2002,NA,NA,NA,NA,NA,NA,41583,"Paragorgia pacifica","(blank)",97,"Corals",41583,"Paragorgia pacifica","",98,"Corals","Cnidaria","Anthozoa","Alcyonacea","Paragorgiidae","Paragorgia","pacifica"
41750,"Clavularia sp.",NA,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41750,"Clavularia sp.","",98,"Corals","Cnidaria","Anthozoa","Alcyonacea","Clavulariidae","Clavularia",NA
41751,"Clavularia sp. cf. evagorgiacrustans (Bayer et al.)",NA,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41751,"Clavularia sp. cf. evagorgiacrustans (Bayer et al.)","",98,"Corals","Cnidaria","Anthozoa","Alcyonacea","Clavulariidae","Clavularia","sp. cf. evagorgiacrustans (Bayer et al.)"
44005,"Flabellum sp. A (Clark 2006)","tan trumpet coral",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cnidaria","Anthozoa","Scleractinia","Flabellidae","Flabellum","sp. A (Clark, 2006)"
44045,"Stylaster alaskanus","Alaskan hydrocoral",2002,NA,NA,NA,NA,NA,NA,44045,"Stylaster alaskanus","(blank)",97,"Corals",44045,"Stylaster alaskanus","",98,"Corals","Cnidaria","Hydrozoa","Anthoathecatae","Stylasteridae","Stylaster","alaskanus"
44046,"Stylaster stejnegeri",NA,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44046,"Stylaster stejnegeri","",98,"Corals","Cnidaria","Hydrozoa","Anthoathecatae","Stylasteridae","Stylaster","stejnegeri"
