"species_code","species_name","common_name","year_added","kingdom_taxon","phylum_taxon","class_taxon","order_taxon","family_taxon","genus_taxon","species_taxon","report_name_scientific","ebs_ecopath","ai_ecopath","goa_ecopath","ebs_guild","ai_guild","goa_guild","final_goa"
80691,"Mediaster tenellus",NA,1998,"Animalia","Echinodermata","Asteroidea","Valvatida","Goniasteridae","Mediaster","tenellus","Mediaster tenellus",NA,"Sea stars","Sea stars",NA,"Motile epifauna","Motile epifauna","Motile_epifauna"
80710,"Mediaster aequalis","vermilion sea star",1984,"Animalia","Echinodermata","Asteroidea","Valvatida","Goniasteridae","Mediaster","aequalis","Mediaster aequalis","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
80728,"Ceramaster sp.",NA,1984,"Animalia","Echinodermata","Asteroidea","Valvatida","Goniasteridae","Ceramaster",NA,"Ceramaster sp.","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
80729,"Ceramaster japonicus","red bat star",1984,"Animalia","Echinodermata","Asteroidea","Valvatida","Goniasteridae","Ceramaster","japonicus","Ceramaster japonicus","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
80730,"Ceramaster patagonicus","orange bat sea star",1984,"Animalia","Echinodermata","Asteroidea","Valvatida","Goniasteridae","Ceramaster","patagonicus","Ceramaster patagonicus","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
80731,"Ceramaster arcticus","Arctic bat sea star",1989,"Animalia","Echinodermata","Asteroidea","Valvatida","Goniasteridae","Ceramaster","arcticus","Ceramaster arcticus","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
80732,"Ceramaster clarki",NA,1999,"Animalia","Echinodermata","Asteroidea","Valvatida","Goniasteridae","Ceramaster","clarki","Ceramaster clarki",NA,"Sea stars","Sea stars",NA,"Motile epifauna","Motile epifauna","Motile_epifauna"
80733,"Ceramaster stellatus",NA,2003,"Animalia","Echinodermata","Asteroidea","Valvatida","Goniasteridae","Ceramaster","stellatus","Ceramaster stellatus","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
80735,"Goniasteridae","goniasterid sea stars",2006,"Animalia","Echinodermata","Asteroidea","Valvatida","Goniasteridae",NA,NA,"Goniasteridae unid.",NA,NA,NA,NA,NA,NA,"Motile_epifauna"
80800,"Luidia sp.",NA,1984,"Animalia","Echinodermata","Asteroidea","Paxillosida","Luidiidae","Luidia",NA,"Luidia sp.",NA,"Sea stars","Sea stars",NA,"Motile epifauna","Motile epifauna","Motile_epifauna"
80810,"Luidia foliolata","sand sea star",1984,"Animalia","Echinodermata","Asteroidea","Paxillosida","Luidiidae","Luidia","foliolata","Luidia foliolata",NA,"Sea stars","Sea stars",NA,"Motile epifauna","Motile epifauna","Motile_epifauna"
80811,"Astropectinidae",NA,2003,"Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae",NA,NA,"Astropectinidae unid.",NA,NA,NA,NA,NA,NA,"Motile_epifauna"
80910,"Dermasterias imbricata","leather sea star",1984,"Animalia","Echinodermata","Asteroidea","Spinulosida","Poraniidae","Dermasterias","imbricata","Dermasterias imbricata","sea_stars",NA,"Sea stars","Motile epifauna",NA,"Motile epifauna","Motile_epifauna"
80915,"Patiria miniata","bat star",1998,"Animalia","Echinodermata","Asteroidea","Spinulosida","Asterinidae","Asterina","miniata","Asterina miniata",NA,NA,NA,NA,NA,NA,"Motile_epifauna"
81060,"Solaster sp.",NA,1984,"Animalia","Echinodermata","Asteroidea","Spinulosida","Solasteridae","Solaster",NA,"Solaster sp.","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
81061,"Solaster endeca","northern sun sea star",1984,"Animalia","Echinodermata","Asteroidea","Spinulosida","Solasteridae","Solaster","endeca","Solaster endeca","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
81062,"Solaster hypothrissus",NA,1995,"Animalia","Echinodermata","Asteroidea","Spinulosida","Solasteridae","Solaster","hypothrissus","Solaster hypothrissus",NA,"Sea stars","Sea stars",NA,"Motile epifauna","Motile epifauna","Motile_epifauna"
81063,"Solaster hexactis",NA,1999,"Animalia","Echinodermata","Asteroidea","Spinulosida","Solasteridae","Solaster","hexactis","Solaster hexactis",NA,"Sea stars","Sea stars",NA,"Motile epifauna","Motile epifauna","Motile_epifauna"
81064,"Solaster dawsoni","morning sun sea star",1984,"Animalia","Echinodermata","Asteroidea","Spinulosida","Solasteridae","Solaster","dawsoni","Solaster dawsoni","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
81065,"Solaster stimpsoni","striped sun sea star",1984,"Animalia","Echinodermata","Asteroidea","Spinulosida","Solasteridae","Solaster","stimpsoni","Solaster stimpsoni","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
81066,"Solaster exiguus",NA,1999,"Animalia","Echinodermata","Asteroidea","Spinulosida","Solasteridae","Solaster","exiguus","Solaster exiguus",NA,NA,NA,NA,NA,NA,"Motile_epifauna"
81067,"Solaster sp. A (Clark 1997)",NA,2001,"Animalia","Echinodermata","Asteroidea","Spinulosida","Solasteridae","Solaster","sp. A (Clark)","Solaster sp. A (Clark)",NA,"Sea stars","Sea stars",NA,"Motile epifauna","Motile epifauna","Motile_epifauna"
81068,"Solaster spectabilis","beautiful sun star",2005,"Animalia","Echinodermata","Asteroidea","Spinulosida","Solasteridae","Solaster","spectabilis","Solaster spectabilis","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
81069,"Solaster sp. D (Clark)","serpent sun star",2005,"Animalia","Echinodermata","Asteroidea","Spinulosida","Solasteridae","Solaster","sp. D (Clark)","Solaster sp. D (Clark)",NA,"Sea stars","Sea stars",NA,"Motile epifauna","Motile epifauna","Motile_epifauna"
81070,"Solaster sp. E (Clark)","Kessler sun star",2005,"Animalia","Echinodermata","Asteroidea","Spinulosida","Solasteridae","Solaster","sp. E (Clark)","Solaster sp. E (Clark)",NA,"Sea stars","Sea stars",NA,"Motile epifauna","Motile epifauna","Motile_epifauna"
81071,"Solaster sp. F (Clark)","Fisher sun star",2005,"Animalia","Echinodermata","Asteroidea","Spinulosida","Solasteridae","Solaster","sp. F (Clark)","Solaster sp. F (Clark)","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
81072,"Solaster sp. G (Clark)","ocher sun star",2005,"Animalia","Echinodermata","Asteroidea","Spinulosida","Solasteridae","Solaster","sp. G (Clark)","Solaster sp. G (Clark)",NA,"Sea stars","Sea stars",NA,"Motile epifauna","Motile epifauna","Motile_epifauna"
81073,"Solaster arcticus",NA,2013,"Animalia","Echinodermata","Asteroidea","Spinulosida","Solasteridae","Solaster","arcticus","Solaster arcticus",NA,"Sea stars",NA,NA,"Motile epifauna",NA,"Motile_epifauna"
81074,"Solasteridae","solasterid sea star unid.",2016,"Animalia","Echinodermata","Asteroidea","Spinulosida","Solasteridae",NA,NA,"Solasteridae unid.",NA,NA,NA,NA,NA,NA,"Motile_epifauna"
81080,"Solaster paxillatus","evening sun sea star",1984,"Animalia","Echinodermata","Asteroidea","Spinulosida","Solasteridae","Solaster","paxillatus","Solaster paxillatus",NA,"Sea stars","Sea stars",NA,"Motile epifauna","Motile epifauna","Motile_epifauna"
81090,"Crossaster sp.",NA,1984,"Animalia","Echinodermata","Asteroidea","Spinulosida","Solasteridae","Crossaster",NA,"Crossaster sp.","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
81092,"Crossaster borealis","grooved sea star",1984,"Animalia","Echinodermata","Asteroidea","Spinulosida","Solasteridae","Crossaster","borealis","Crossaster borealis","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
81093,"Crossaster sp. A (Clark)","white rose star",2005,"Animalia","Echinodermata","Asteroidea","Spinulosida","Solasteridae","Crossaster","sp. A (Clark)","Crossaster sp. A (Clark)",NA,"Sea stars",NA,NA,"Motile epifauna",NA,"Motile_epifauna"
81094,"Crossaster sp. B (Clark)","pink rose star",2005,"Animalia","Echinodermata","Asteroidea","Spinulosida","Solasteridae","Crossaster","sp. B (Clark)","Crossaster sp. B (Clark)",NA,"Sea stars","Sea stars",NA,"Motile epifauna","Motile epifauna","Motile_epifauna"
81095,"Crossaster papposus","rose sea star",1984,"Animalia","Echinodermata","Asteroidea","Spinulosida","Solasteridae","Crossaster","papposus","Crossaster papposus","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
81100,"Heterozonias alternatus","cannonball sun star",1984,"Animalia","Echinodermata","Asteroidea","Spinulosida","Solasteridae","Heterozonias","alternatus","Heterozonias alternatus",NA,"Sea stars","Sea stars",NA,"Motile epifauna","Motile epifauna","Motile_epifauna"
81101,"Heterozonias sp.",NA,2012,"Animalia","Echinodermata","Asteroidea","Spinulosida","Solasteridae","Heterozonias",NA,"Heterozonias sp.",NA,NA,NA,NA,NA,NA,"Motile_epifauna"
81120,"Lophaster sp.",NA,1984,"Animalia","Echinodermata","Asteroidea","Spinulosida",NA,"Lophaster",NA,"Lophaster sp.",NA,"Sea stars","Sea stars",NA,"Motile epifauna","Motile epifauna","Motile_epifauna"
81121,"Lophaster sp. A (Clark)",NA,2005,"Animalia","Echinodermata","Asteroidea","Spinulosida",NA,"Lophaster","sp. A (Clark)","Lophaster sp. A (Clark)",NA,"Sea stars","Sea stars",NA,"Motile epifauna","Motile epifauna","Motile_epifauna"
81122,"Lophaster sp. B (Clark)",NA,2005,"Animalia","Echinodermata","Asteroidea","Spinulosida",NA,"Lophaster","sp. B (Clark)","Lophaster sp. B (Clark)",NA,NA,"Sea stars",NA,NA,"Motile epifauna","Motile_epifauna"
81125,"Lophaster vexator","crested star",2002,"Animalia","Echinodermata","Asteroidea","Spinulosida",NA,"Lophaster","vexator","Lophaster vexator",NA,"Sea stars","Sea stars",NA,"Motile epifauna","Motile epifauna","Motile_epifauna"
81130,"Lophaster furcilliger","crested sea star",1984,"Animalia","Echinodermata","Asteroidea","Spinulosida",NA,"Lophaster","furcilliger","Lophaster furcilliger",NA,"Sea stars","Sea stars",NA,"Motile epifauna","Motile epifauna","Motile_epifauna"
81135,"Asthenactis fisheri",NA,1998,"Animalia","Echinodermata","Asteroidea","Spinulosida","Pythonasteridae","Asthenactis","fisheri","Asthenactis fisheri",NA,NA,NA,NA,NA,NA,"Motile_epifauna"
81295,"Peribolaster biserialis",NA,2001,"Animalia","Echinodermata","Asteroidea","Spinulosida","Korethrasteridae","Peribolaster","biserialis","Peribolaster biserialis",NA,"Sea stars",NA,NA,"Motile epifauna",NA,"Motile_epifauna"
81310,"Pteraster sp.",NA,1984,"Animalia","Echinodermata","Asteroidea","Spinulosida","Pterasteridae","Pteraster",NA,"Pteraster sp.","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
81311,"Pteraster sp. cf. temnochiton (Clark 1999)",NA,2001,"Animalia","Echinodermata","Asteroidea","Spinulosida","Pterasteridae","Pteraster","sp. cf. temnochiton (Clark, 1999)","Pteraster sp. cf. temnochiton (Clark, 1999)",NA,"Sea stars",NA,NA,"Motile epifauna",NA,"Motile_epifauna"
81312,"Pteraster temnochiton","cushion sea star",1999,"Animalia","Echinodermata","Asteroidea","Spinulosida","Pterasteridae","Pteraster","temnochiton","Pteraster temnochiton","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
81313,"Pteraster sp. A (Clark 1999)",NA,2001,"Animalia","Echinodermata","Asteroidea","Spinulosida","Pterasteridae","Pteraster","sp. A (Clark, 1999)","Pteraster sp. A (Clark, 1999)",NA,"Sea stars","Sea stars",NA,"Motile epifauna","Motile epifauna","Motile_epifauna"
81314,"Pteraster sp. B (Clark 1997)",NA,2002,"Animalia","Echinodermata","Asteroidea","Spinulosida","Pterasteridae","Pteraster","sp. B (Clark, 1997)","Pteraster sp. B (Clark, 1997)",NA,"Sea stars","Sea stars",NA,"Motile epifauna","Motile epifauna","Motile_epifauna"
81315,"Pteraster tesselatus",NA,1984,"Animalia","Echinodermata","Asteroidea","Spinulosida","Pterasteridae","Pteraster","tesselatus","Pteraster tesselatus","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
81316,"Pteraster jordani",NA,1999,"Animalia","Echinodermata","Asteroidea","Spinulosida","Pterasteridae","Pteraster","jordani","Pteraster jordani","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
81317,"Pteraster willsi",NA,2005,"Animalia","Echinodermata","Asteroidea","Spinulosida","Pterasteridae","Pteraster","willsi","Pteraster willsi",NA,"Sea stars","Sea stars",NA,"Motile epifauna","Motile epifauna","Motile_epifauna"
81318,"Pteraster sp. D (Clark)",NA,2005,"Animalia","Echinodermata","Asteroidea","Spinulosida","Pterasteridae","Pteraster","sp. D (Clark)","Pteraster sp. D (Clark)","sea_stars","Sea stars",NA,"Motile epifauna","Motile epifauna",NA,"Motile_epifauna"
81319,"Pteraster sp. E (Clark)",NA,2005,"Animalia","Echinodermata","Asteroidea","Spinulosida","Pterasteridae","Pteraster","sp. E (Clark)","Pteraster sp. E (Clark)",NA,NA,NA,NA,NA,NA,"Motile_epifauna"
81320,"Pteraster militaris","wrinkled star",1984,"Animalia","Echinodermata","Asteroidea","Spinulosida","Pterasteridae","Pteraster","militaris","Pteraster militaris","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
81321,"Pteraster marssipus",NA,2001,"Animalia","Echinodermata","Asteroidea","Spinulosida","Pterasteridae","Pteraster","marssipus","Pteraster marssipus",NA,"Sea stars","Sea stars",NA,"Motile epifauna","Motile epifauna","Motile_epifauna"
81322,"Pteraster octaster",NA,2013,"Animalia","Echinodermata","Asteroidea","Spinulosida","Pterasteridae","Pteraster","octaster","Pteraster octaster","sea_stars",NA,NA,"Motile epifauna",NA,NA,"Motile_epifauna"
81323,"Pteraster sp. F (Clark)",NA,2005,"Animalia","Echinodermata","Asteroidea","Spinulosida","Pterasteridae","Pteraster","sp. F (Clark)","Pteraster sp. F (Clark)","sea_stars",NA,NA,"Motile epifauna",NA,NA,"Motile_epifauna"
81340,"Pteraster tesselatus arcuatus",NA,1984,"Animalia","Echinodermata","Asteroidea","Spinulosida","Pterasteridae","Pteraster","tesselatus arcuatus","Pteraster tesselatus arcuatus",NA,NA,NA,NA,NA,NA,"Motile_epifauna"
81345,"Pteraster trigonodon",NA,2002,"Animalia","Echinodermata","Asteroidea","Spinulosida","Pterasteridae","Pteraster","trigonodon","Pteraster trigonodon",NA,NA,NA,NA,NA,NA,"Motile_epifauna"
81350,"Pteraster coscinopeplus","deepwater Pteraster",1999,"Animalia","Echinodermata","Asteroidea","Spinulosida","Pterasteridae","Pteraster","coscinopeplus","Pteraster coscinopeplus",NA,NA,NA,NA,NA,NA,"Motile_epifauna"
81355,"Pteraster obscurus","obscure sea star",1984,"Animalia","Echinodermata","Asteroidea","Spinulosida","Pterasteridae","Pteraster","obscurus","Pteraster obscurus","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
81356,"Pteraster pulvillus",NA,1999,"Animalia","Echinodermata","Asteroidea","Spinulosida","Pterasteridae","Pteraster","pulvillus","Pteraster pulvillus",NA,"Sea stars","Sea stars",NA,"Motile epifauna","Motile epifauna","Motile_epifauna"
81360,"Diplopteraster multipes","pincushion sea star",1984,"Animalia","Echinodermata","Asteroidea","Spinulosida","Pterasteridae","Diplopteraster","multipes","Diplopteraster multipes","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
81361,"Diplopteraster sp.",NA,2000,"Animalia","Echinodermata","Asteroidea","Spinulosida","Pterasteridae","Diplopteraster",NA,"Diplopteraster sp.","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
81365,"Hymenaster sp.","pancake star",2008,"Animalia","Echinodermata","Asteroidea","Spinulosida","Pterasteridae","Hymenaster",NA,"Hymenaster sp.",NA,NA,"Sea stars",NA,NA,"Motile epifauna","Motile_epifauna"
81370,"Thrissacanthias penicillatus",NA,1989,"Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Thrissacanthias","penicillatus","Thrissacanthias penicillatus",NA,NA,NA,NA,NA,NA,"Motile_epifauna"
81741,"Asterias sp.",NA,1984,"Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias",NA,"Asterias sp.","sea_stars",NA,"Sea stars","Motile epifauna",NA,"Motile epifauna","Motile_epifauna"
81742,"Asterias amurensis","purple-orange sea star",1984,"Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","amurensis","Asterias amurensis","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
81743,"Astropecten californicus",NA,1998,"Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","californicus","Astropecten californicus",NA,NA,NA,NA,NA,NA,"Motile_epifauna"
81779,"Ctenodiscus sp.",NA,1984,"Animalia","Echinodermata","Asteroidea","Paxillosida","Ctenodiscidae","Ctenodiscus",NA,"Ctenodiscus sp.","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
81780,"Ctenodiscus crispatus","common mud star",1984,"Animalia","Echinodermata","Asteroidea","Paxillosida","Ctenodiscidae","Ctenodiscus","crispatus","Ctenodiscus crispatus","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
81820,"Leptychaster sp.",NA,1984,"Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Leptychaster",NA,"Leptychaster sp.","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
81829,"Leptychaster anomalus",NA,2005,"Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Leptychaster","anomalus","Leptychaster anomalus","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
81830,"Leptychaster pacificus",NA,1984,"Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Leptychaster","pacificus","Leptychaster pacificus","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
81831,"Leptychaster propinquus",NA,2002,"Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Leptychaster","propinquus","Leptychaster propinquus",NA,NA,NA,NA,NA,NA,"Motile_epifauna"
81835,"Leptychaster arcticus","North Pacific sea star",1995,"Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Leptychaster","arcticus","Leptychaster arcticus","sea_stars","Sea stars","Sea stars","Motile epifauna","Motile epifauna","Motile epifauna","Motile_epifauna"
81840,"Cladaster validus",NA,1995,"Animalia","Echinodermata","Asteroidea","Valvatida","Goniasteridae","Cladaster","validus","Cladaster validus",NA,"Sea stars","Sea stars",NA,"Motile epifauna","Motile epifauna","Motile_epifauna"
81841,"Cladaster sp.",NA,2010,"Animalia","Echinodermata","Asteroidea","Valvatida","Goniasteridae","Cladaster",NA,"Cladaster sp.",NA,"Sea stars",NA,NA,"Motile epifauna",NA,"Motile_epifauna"
