"year","model","species_name","jcat","lbin","prey_guild","cons_tot_prey_vonb","cons_tot_prey_SCI","cons_tot_vonb","cons_tot_SCI","diet_prop_vonb","diet_prop_SCI"
2008,"EBS","Pacific_cod","adu","[85,999)","Shelf_forage_fish",0,0,8140.10319815118,985.139489113566,0,0
2008,"EBS","Pacific_cod","adu","[85,999)","Shrimp",2.47247052801374,0.317243438815084,8140.10319815118,985.139489113566,0.000303739457329644,0.00032202895358559
2008,"EBS","Pacific_cod","adu","[85,999)","Slope_forage_fish",0,0,8140.10319815118,985.139489113566,0,0
2008,"EBS","Pacific_cod","adu","[85,999)","Snow_crab",518.514431328447,66.9554975774344,8140.10319815118,985.139489113566,0.0636987540214742,0.0679654996245063
2008,"EBS","Pacific_cod","adu","[85,999)","Squid",0,0,8140.10319815118,985.139489113566,0,0
2008,"EBS","Pacific_cod","adu","[85,999)","Tanner_crab",38.1698480532034,4.8552472523699,8140.10319815118,985.139489113566,0.00468911107439924,0.00492848708840072
2008,"EBS","Pacific_cod","adu","[85,999)","Walleye_pollock",1549.6542354716,192.989628540487,8140.10319815118,985.139489113566,0.190372799674526,0.19590081473045
2008,"EBS","Pacific_cod","juv","[0,20)","Amphipods",160.822278647412,6.08115790686286,974.959407974586,36.4959513493419,0.164952794272235,0.166625548369833
2008,"EBS","Pacific_cod","juv","[0,20)","Copepods",0.00686920244541145,0.000278988012921887,974.959407974586,36.4959513493419,7.04562917104596e-06,7.64435513000861e-06
2008,"EBS","Pacific_cod","juv","[0,20)","Detritus",0,0,974.959407974586,36.4959513493419,0,0
2008,"EBS","Pacific_cod","juv","[0,20)","Eelpout",0,0,974.959407974586,36.4959513493419,0,0
2008,"EBS","Pacific_cod","juv","[0,20)","Euphausiids",244.919155117067,9.16125723467508,974.959407974586,36.4959513493419,0.251209592023806,0.251021192651833
2008,"EBS","Pacific_cod","juv","[0,20)","Flatfish",0,0,974.959407974586,36.4959513493419,0,0
2008,"EBS","Pacific_cod","juv","[0,20)","Gelatinous",0,0,974.959407974586,36.4959513493419,0,0
2008,"EBS","Pacific_cod","juv","[0,20)","Infauna",0,0,974.959407974586,36.4959513493419,0,0
2008,"EBS","Pacific_cod","juv","[0,20)","King_crab",0,0,974.959407974586,36.4959513493419,0,0
2008,"EBS","Pacific_cod","juv","[0,20)","MISC_NA",12.1037378638318,0.464812168953617,974.959407974586,36.4959513493419,0.0124146069721779,0.012735992672294
2008,"EBS","Pacific_cod","juv","[0,20)","MISSING",10.8921240433792,0.428091088689779,974.959407974586,36.4959513493419,0.0111718743921933,0.0117298240725953
2008,"EBS","Pacific_cod","juv","[0,20)","Motile_epifauna",15.0664147061736,0.562510013291187,974.959407974586,36.4959513493419,0.0154533764000217,0.015412942874315
2008,"EBS","Pacific_cod","juv","[0,20)","Octopus",0,0,974.959407974586,36.4959513493419,0,0
2008,"EBS","Pacific_cod","juv","[0,20)","Offal",0,0,974.959407974586,36.4959513493419,0,0
2008,"EBS","Pacific_cod","juv","[0,20)","Pacific_cod",0,0,974.959407974586,36.4959513493419,0,0
2008,"EBS","Pacific_cod","juv","[0,20)","Phyto_microzooplankton",0,0,974.959407974586,36.4959513493419,0,0
2008,"EBS","Pacific_cod","juv","[0,20)","Polychaete",32.3491497136849,1.1519362062151,974.959407974586,36.4959513493419,0.0331799964686613,0.0315633971337994
2008,"EBS","Pacific_cod","juv","[0,20)","Rockfish",0,0,974.959407974586,36.4959513493419,0,0
2008,"EBS","Pacific_cod","juv","[0,20)","Salmon",0,0,974.959407974586,36.4959513493419,0,0
2008,"EBS","Pacific_cod","juv","[0,20)","Sessile_epifauna",0,0,974.959407974586,36.4959513493419,0,0
2008,"EBS","Pacific_cod","juv","[0,20)","Shelf_demersals",0,0,974.959407974586,36.4959513493419,0,0
2008,"EBS","Pacific_cod","juv","[0,20)","Shelf_forage_fish",0,0,974.959407974586,36.4959513493419,0,0
2008,"EBS","Pacific_cod","juv","[0,20)","Shrimp",498.799678680592,18.6459077426414,974.959407974586,36.4959513493419,0.511610713841734,0.5109034578702
